MP,games_starts,minutes,goals,assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,main_info,country
132,111,"9,900",4,7,4,0,0,31,7,3,80,9,1,4,30,31,0,0,"Jonas Bager Position: DF ▪  Footed: Right 188cm, 87kg (6-2, 192lb) Born: July 18, 1996 (Age: 26-037d) in Hadsten, Denmark dk Youth National Team: Denmark dk Club: Charleroi",Denmark 
3,0,92,0,0,0,0,0,0,0,0,,,,,,,,,"Lotte Bagge Position: MF Born: May 21, 1968 Citizenship: Denmark dk",Denmark 
28,12,"1,090",4,0,4,0,0,1,0,,,,,,,,,,"Ruben Bagger Position: FW-MF (WM) Born: January 16, 1972 Citizenship: Denmark dk",Denmark 
107,97,"8,424",11,18,11,0,0,24,0,0,77,96,10,105,76,84,,,"Alexander Bah Position: DF-MF 183cm, 76kg (6-0, 168lb) Born: December 9, 1997 (Age: 24-258d) in Odense, Denmark dk National Team: Denmark dk Club: Benfica",Denmark 
2,0,19,0,0,0,0,0,1,0,,,,,,,,,,"Simon Bahne Backmann Position: FW Born: April 27, 1993 in Køge, Denmark dk Youth National Team: Denmark dk",Denmark 
30,29,"2,640",0,0,0,0,0,0,0,0,,,,,,,,,"Naja Bahrenscheer Naja Stolberg Bahrenscheer Position: GK Born: September 3, 1996 (Age: 25-355d) Citizenship: Denmark dk Club: Brøndby",Denmark 
8,2,264,1,0,1,0,0,0,0,,,,,,,,,,"Allan Bak Jensen Position: MF 189cm (6-2) Born: March 21, 1978 Citizenship: Denmark dk",Denmark 
27,24,"1,966",3,3,3,0,1,3,0,0,34,55,0,24,19,24,,,"Younes Bakiz Younes Bakiz Position: FW Born: February 5, 1999 (Age: 23-200d) Citizenship: Denmark dk Club: Viborg",Denmark 
29,23,"2,134",9,3,9,0,0,0,0,,,,,,,,,,"Ulrik Balling Position: FW 176cm (5-9) Born: June 11, 1975 in Slagelse, Denmark dk Youth National Team: Denmark dk",Denmark 
89,89,"7,948",2,1,2,0,0,1,0,0,,,,,,,,,"Stine Ballisager Pedersen Position: DF Born: January 3, 1994 (Age: 28-233d) National Team: Denmark dk Club: Vålerenga",Denmark 
