MP,games_starts,minutes,goals,assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,main_info,country
164,157,"13,695",11,2,11,0,0,42,2,2,76,57,5,2,113,72,0,2,"Xavier Arreaga Xavier Ricardo Arreaga Bermello Position: DF (CB) ▪  Footed: 68% Right* 183cm, 83kg (6-0, 183lb) Born: September 28, 1994 (Age: 27-330d) in Guayaquil, Ecuador ec National Team: Ecuador ec Club: Seattle Sounders FC Wages: $700,000 Annual Expires December 2023. Via Capology.",Ecuador 
18,9,784,3,0,3,0,0,0,0,0,,,,,,,,,"Carlos Arroyo Carlos Vidal Arroyo Molina Position: MF Born: October 2, 2001 (Age: 20-326d) Citizenship: Ecuador ec Club: Universidad San Martín",Ecuador 
332,276,"24,093",14,6,14,0,0,66,3,1,35,,,,,,,,"Dixon Arroyo Dixon Jair Arroyo Espinoza Position: MF (DM) 179cm, 68kg (5-10, 150lb) Born: June 1, 1992 (Age: 30-084d) in Guayaquil, Ecuador ec National Team: Ecuador ec Club: Emelec",Ecuador 
6,0,51,0,0,0,0,0,0,0,0,,,,,,,,,"Jean Arroyo Jean Pierre Arroyo Position: MF Born: October 4, 2003 (Age: 18-324d) Citizenship: Ecuador ec Club: SD Aucas",Ecuador 
1,1,90,0,0,0,0,0,0,0,0,,,,,,,,,"Jonathan Arroyo Jonathan Ronaldo Arroyo Position: MF Born: October 10, 2002 (Age: 19-318d) Citizenship: Ecuador ec Club: Macará",Ecuador 
19,12,"1,126",0,2,0,0,0,4,1,1,,,,,,,,,"Kevin Arroyo Kevin Andres Arroyo Lastra Position: MF Born: July 5, 1994 (Age: 28-050d) Citizenship: Ecuador ec Club: Club 9 de Octubre",Ecuador 
353,268,"23,597",76,40,62,14,15,98,15,0,238,2,5,20,0,4,0,0,"Michael Arroyo Michael Antonio Arroyo Mina Position: FW-MF (AM) 183cm, 78kg (6-0, 172lb) Born: April 23, 1987 in Guayaquil, Ecuador ec National Team: Ecuador ec",Ecuador 
1,0,8,0,0,0,0,0,0,0,0,,,,,,,,,"Adrián Arteaga Adrián Arteaga Position: MF Born: January 28, 2003 (Age: 19-208d) Citizenship: Ecuador ec Club: Delfín",Ecuador 
1,0,6,0,,0,0,0,0,0,0,,,,,,,,,"Nicolás Asencio Nicolás Geovanny Asencio Espinoza Position: FW 170cm, 68kg (5-6½, 150lb) Born: April 26, 1975 in Machala, Ecuador ec National Team: Ecuador ec",Ecuador 
45,24,"2,153",5,0,5,0,0,5,0,0,,,,,,,,,"Gustavo Asprilla Position: FW Born: September 14, 1993 in Cantón San Lorenzo, Ecuador ec Citizenship: Ecuador ec",Ecuador 
