MP,games_starts,minutes,goals,assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,main_info,country
9,4,350,1,0,1,0,0,0,0,0,,,,,,,,,"Amredin Sharifi Amredin Mohammad Anwar Sharifi Position: MF ▪  Footed: Left 182cm, 77kg (5-11½, 170lb) Born: March 23, 1992 (Age: 30-150d) in Tehrān, Iran ir National Team: Afghanistan af  Other: Iran Club: Bangladesh Police FC",Afghanistan 
3,2,134,1,0,1,0,0,0,0,0,,,,,,,,,"Josef Shirdel Position: MF ▪  Footed: Both 186cm, 73kg (6-1, 161lb) Born: April 3, 1993 in Germany de National Team: Afghanistan af  Other: Germany",Afghanistan 
14,12,"1,076",0,1,0,0,0,2,0,0,,,,,,,,,"Kanischka Taher Position: MF 182cm, 74kg (5-11½, 163lb) Born: April 4, 1991 in Kabul, Afghanistan af National Team: Afghanistan af",Afghanistan 
2,1,135,1,,1,0,0,0,0,0,,,,,,,,,"Sayed Tahir Shah Sayeed Tahir Shah Position: FW Born: February 5, 1980 National Team: Afghanistan af",Afghanistan 
1,0,45,0,,0,0,0,0,0,0,,,,,,,,,"Abdul Tawab Sultani Position: MF Born: November 9, 1985 National Team: Afghanistan af",Afghanistan 
3,3,270,0,0,0,0,0,0,0,0,,,,,,,,,"Hamidullah Wakili Hamidullah s/o Haji Abdullah Position: GK 185cm, 69kg (6-½, 152lb) Born: June 30, 1994 (Age: 28-051d) National Team: Afghanistan af Club: Toofaan Harirod FC",Afghanistan 
2,2,90,0,,0,0,0,1,0,0,,,,,,,,,"Sediq Walizada Mohammad Sediq Walizada Position: FW Born: December 27, 1991 National Team: Afghanistan af",Afghanistan 
2,2,173,0,,0,0,0,0,0,0,,,,,,,,,"Ata Yamrali Ata Mohammed Yamrali Position: MF 190cm (6-2½) Born: July 5, 1982 in Kabul, Afghanistan af National Team: Afghanistan af",Afghanistan 
3,2,178,0,,0,0,0,0,0,0,,,,,,,,,"Ali Yarzada Ali Ahmad Yarzada Position: DF Born: October 15, 1985 National Team: Afghanistan af",Afghanistan 
3,3,270,0,0,0,0,0,0,0,0,,,,,,,,,"Hameedullah Yousufzai Position: GK ▪  Footed: Right 180cm, 79kg (5-10½, 174lb) Born: October 9, 1981 National Team: Afghanistan af",Afghanistan 
2,2,180,0,,0,0,0,0,0,0,,,,,,,,,"Mohammad Zaki Position: FW Born: November 30, 1979 in Afghanistan af National Team: Afghanistan af",Afghanistan 
1,0,18,1,0,1,0,0,1,0,0,,,,,,,,,"Hossein Zamani Hossein Zamani Position: FW ▪  Footed: Right 175cm (5-8½) Born: November 23, 2002 (Age: 19-270d) in Mashhad, Iran ir National Team: Afghanistan af  Other: Iran",Afghanistan 
3,3,201,0,,0,0,0,0,1,0,,,,,,,,,"Najiballah Zarimi Position: MF Born: January 1, 1979 in Afghanistan af National Team: Afghanistan af",Afghanistan 
2,1,101,0,0,0,0,0,0,0,0,,,,,,,,,"Modaser Zekria Position: MF Born: June 25, 1990 National Team: Afghanistan af",Afghanistan 
3,3,270,1,,1,0,0,1,0,0,,,,,,,,,"Ahmad Zia Azimi Ahmed Zia Azimi Position: DF Born: January 1, 1977 in Afghanistan af National Team: Afghanistan af",Afghanistan 
