MP,games_starts,minutes,goals,assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,main_info,country
128,107,"9,666",1,4,1,0,0,12,1,,141,,,,,,,,"Marlon Pereira Marlon Pereira Freire Position: DF-MF (DM-FB) ▪  Footed: Both 178cm, 81kg (5-10, 179lb) Born: March 26, 1987 (Age: 35-148d) in Rotterdam, Netherlands nl National Team: Aruba aw  Other: Netherlands Club: VV SteDoCo",Aruba 
2,1,97,0,,0,0,0,1,0,0,,,,,,,,,"Raymondt Pimienta Position: MF Born: May 7, 1982 National Team: Aruba aw",Aruba 
1,1,87,0,,0,0,0,0,1,0,,,,,,,,,"Ramón Pinto Position: DF Born: September 16, 1975 in Puerto Rico, Puerto Rico pr National Team: Aruba aw",Aruba 
2,2,180,0,0,0,0,0,0,0,0,,,,,,,,,"Kenderick Poulina Kenderick Junel Roderick Poulina Position: MF Born: June 10, 1999 (Age: 23-072d) in Aruba, Aruba aw National Team: Aruba aw Club: SV Dakota",Aruba 
4,3,249,0,,0,0,0,0,0,0,,,,,,,,,"Juan Rasmijn Position: FW Born: February 8, 1981 National Team: Aruba aw",Aruba 
1,0,37,0,,0,0,0,0,0,0,,,,,,,,,"Luis Rasmijn Luis Rasmijn Jr Position: FW 171cm, 71kg (5-7, 157lb) Born: December 29, 1985 in Aruba, Aruba aw National Team: Aruba aw",Aruba 
1,0,21,0,,0,0,0,0,0,0,,,,,,,,,"Mario Rasmijn Mario Rasmijn Position: MF Born: July 17, 1970 in Aruba, Aruba aw National Team: Aruba aw",Aruba 
3,3,194,0,0,0,0,0,1,0,0,,,,,,,,,"Dwayn Raven Dwayn Alex Raven Position: FW 175cm, 78kg (5-8½, 172lb) Born: July 17, 1989 in Amsterdam, Netherlands nl National Team: Aruba aw  Other: Netherlands",Aruba 
3,3,242,0,0,0,0,0,1,0,0,,,,,,,,,"Jonathan Richard Jonathan Jordan Richard Position: FW 180cm, 73kg (5-10½, 161lb) Born: June 21, 1991 (Age: 31-061d) National Team: Aruba aw  Other: Curaçao , Netherlands Club: GVVV",Aruba 
1,0,45,0,,0,0,0,0,0,0,,,,,,,,,"Harmannus Ridderbos Harmannus F. Ridderbos Position: DF Born: November 20, 1981 in Aruba, Aruba aw National Team: Aruba aw",Aruba 
2,1,117,0,0,0,0,0,0,0,0,,,,,,,,,"Jonathan Ruiz Position: MF 170cm, 68kg (5-6½, 150lb) Born: June 1, 1995 (Age: 27-081d) in Paradera, Aruba aw National Team: Aruba aw Club: SV Britannia",Aruba 
11,11,920,0,0,0,0,0,2,0,0,,,,,,,,,"Theric Ruiz Position: DF 185cm, 74kg (6-½, 163lb) Born: September 18, 1984 in Noord, Aruba aw National Team: Aruba aw",Aruba 
4,2,232,0,0,0,0,0,1,0,0,,,,,,,,,"Sylvester Schwengle Position: MF 174cm, 69kg (5-8½, 152lb) Born: July 20, 1988 (Age: 34-032d) in Oranjestad, Aruba aw National Team: Aruba aw Club: SV La Fama",Aruba 
2,1,90,0,,0,0,0,0,0,0,,,,,,,,,"Dario Sierra Position: DF 182cm (5-11½) Born: April 30, 1989 National Team: Aruba aw",Aruba 
4,4,315,0,,0,0,0,0,0,0,,,,,,,,,"George da Silva Position: FW Born: August 8, 1971 National Team: Aruba aw",Aruba 
1,0,3,0,0,0,0,0,0,0,0,,,,,,,,,"Shakame Stamper Shakame Isiah Stamper Position: FW Born: December 26, 2000 (Age: 21-238d) in Aruba, Aruba aw National Team: Aruba aw Club: SV River Plate Aruba",Aruba 
25,7,944,3,0,3,0,0,3,0,0,,,,,,,,,"Vanessa Susanna Position: FW 172cm, 77kg (5-7½, 170lb) Born: July 29, 1997 (Age: 25-023d) in Tilburg, Netherlands nl Citizenship: Aruba aw  Other: Netherlands Club: KAA La Gantoise",Aruba 
1,1,90,0,0,0,0,0,0,0,0,,,,,,,,,"Giovanni Thode Giovanni Thode Position: DF Born: December 23, 1976 in Aruba, Aruba aw National Team: Aruba aw",Aruba 
1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,"Ethan Tromp Ethan Alfred Tromp Position: MF Born: January 17, 2002 (Age: 20-216d) in Aruba, Aruba aw National Team: Aruba aw Club: SV Britannia",Aruba 
1,1,90,0,,0,0,0,1,0,0,,,,,,,,,"Henry Tromp Henry Tromp Position: DF Born: January 11, 1976 in Aruba, Aruba aw National Team: Aruba aw",Aruba 
1,1,45,0,,0,0,0,0,0,0,,,,,,,,,"Lionel Tromp Position: FW 184cm (6-0) Born: April 19, 1984 in Oranjestad, Aruba aw National Team: Aruba aw",Aruba 
2,2,180,0,,0,0,0,0,0,0,,,,,,,,,"Raymond Tromp Position: DF Born: June 11, 1986 in Aruba, Aruba aw National Team: Aruba aw",Aruba 
4,4,360,0,,0,0,0,0,0,0,,,,,,,,,"Ryan Tromp Position: GK Born: October 5, 1973 National Team: Aruba aw",Aruba 
3,3,300,0,0,0,0,0,1,0,0,,,,,,,,,"Juan Valdez Position: DF Born: November 24, 1983 National Team: Aruba aw",Aruba 
4,3,270,0,,0,0,0,1,0,0,,,,,,,,,"Siegmar Valentyn Siegmar Valentyn Position: MF Born: March 23, 1978 in Aruba, Aruba aw National Team: Aruba aw",Aruba 
1,1,90,0,,0,0,0,0,0,0,,,,,,,,,"Rafael Vanegas Rafael J. Vanegas Born: January 27, 1966 in Aruba, Aruba aw National Team: Aruba aw",Aruba 
1,1,90,0,,0,0,0,1,0,0,,,,,,,,,"Jeffrey Werleman Position: GK 197cm, 87kg (6-5½, 192lb) Born: September 30, 1983 (Age: 38-325d) in Santa Cruz, Aruba aw National Team: Aruba aw Club: SV Independiente Caravel",Aruba 
1,1,90,0,,0,0,0,0,0,0,,,,,,,,,"Leroy Werleman Leroy Werleman Position: FW Born: August 10, 1963 in Aruba, Aruba aw National Team: Aruba aw",Aruba 
5,4,384,0,,0,0,0,0,0,0,,,,,,,,,"Gerald Zimmermann Position: MF Born: January 16, 1973 National Team: Aruba aw",Aruba 
1,1,68,0,,0,0,0,0,0,0,,,,,,,,,"Enrique Zschuschen Position: FW Born: May 30, 1975 National Team: Aruba aw",Aruba 
