MP,games_starts,minutes,goals,assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,main_info,country
2,2,180,0,,0,0,0,0,0,0,,,,,,,,,"Léa Desmarais Léa Desmarais Position: GK Born: September 1, 2004 (Age: 17-354d) Citizenship: Belgium be Club: Standard Liège",Belgium 
3,2,186,0,,0,0,,0,0,0,,,,,,,,,"Philippe Desmet Position: FW-MF (DM) 181cm (5-11) Born: November 29, 1958 in Waregem, Belgium be National Team: Belgium be",Belgium 
2,2,150,0,,0,0,0,1,0,0,,,,,,,,,"Lisa Despret Lisa Despret Position: DF Born: September 24, 1999 (Age: 22-331d) Citizenship: Belgium be Club: White Star",Belgium 
33,33,"2,970",2,0,2,0,0,4,0,0,,,,,,,,,"Denis Dessaer Position: DF ▪  Footed: Right 191cm (6-3) Born: June 17, 1983 in Brussels, Belgium be Citizenship: Belgium be",Belgium 
213,176,"15,764",10,19,10,0,1,18,0,,14,,,,,,,,"Kevin van Dessel Position: MF 180cm, 69kg (5-10½, 152lb) Born: April 9, 1979 in Kapellen, Belgium be Youth National Team: Belgium be",Belgium 
38,26,"2,404",6,,5,1,1,8,0,0,,,,,,,,,"Estelle Dessilly Estelle Dessilly Position: FW Born: November 8, 1997 (Age: 24-286d) Citizenship: Belgium be Club: Charleroi",Belgium 
235,230,"20,416",16,3,13,3,3,24,2,1,114,21,2,4,103,63,0,0,"Dorian Dessoleil Position: DF (CB) ▪  Footed: Right 184cm, 66kg (6-0, 146lb) Born: August 7, 1992 (Age: 30-014d) in Charleroi, Belgium be Citizenship: Belgium be Club: Kortrijk",Belgium 
221,180,"16,042",46,31,44,2,3,40,5,,1,,,,,,,,"David Destorme Position: MF ▪  Footed: Right 187cm, 79kg (6-1½, 174lb) Born: August 30, 1979 in Gent, Belgium be Citizenship: Belgium be",Belgium 
3,1,91,0,,0,0,0,0,0,0,,,,,,,,,"Léa Detail Léa Detail Position: FW Born: July 5, 2004 (Age: 18-047d) Citizenship: Belgium be Club: Standard Liège",Belgium 
71,36,"3,583",2,1,2,0,0,9,0,,,,,,,,,,"Thibaut Detal Position: MF (DM) 180cm (5-10½) Born: January 1, 1985 in Beauraing, Belgium be Citizenship: Belgium be",Belgium 
11,4,369,0,0,0,0,0,0,0,,,,,,,,,,"Cyril Detremmerie Position: DF Born: June 20, 1985 in Mouscron, Belgium be Citizenship: Belgium be",Belgium 
40,26,"2,476",21,,21,0,0,1,0,0,,,,,,,,,"Marie Detruyer Marie Detruyer Position: MF Born: January 13, 2004 (Age: 18-220d) National Team: Belgium be Club: OH Leuven",Belgium 
10,9,885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Gilles Deusings Position: GK Born: November 17, 1997 (Age: 24-277d) Citizenship: Belgium be Club: Royal Aywaille FC",Belgium 
5,3,279,0,0,0,0,0,0,0,,,,,,,,,,"Dieter Dever Position: DF Born: January 12, 1980 in Menen, Belgium be Citizenship: Belgium be",Belgium 
23,6,731,0,2,0,0,0,3,0,0,1,,,,,,,,"Brandon Deville Position: MF (AM) ▪  Footed: Right 170cm, 60kg (5-6½, 132lb) Born: February 17, 1993 (Age: 29-185d) in Verviers, Belgium be Citizenship: Belgium be Club: KS Kermt-Hasselt",Belgium 
37,34,"3,155",1,,1,0,0,2,0,0,,,,,,,,,"Stefanie Deville Stefanie Deville Position: DF Born: December 24, 1993 (Age: 28-240d) Citizenship: Belgium be Club: White Star",Belgium 
4,1,76,0,0,0,0,0,0,0,0,,,,,,,,,"Arthur Devos Position: DF Born: March 10, 1999 (Age: 23-164d) Citizenship: Belgium be Club: Torhout 1992 KM",Belgium 
21,6,667,1,,1,0,0,2,0,0,,,,,,,,,"Julie Devos Julie Devos Position: MF Born: November 3, 1992 Citizenship: Belgium be",Belgium 
1,1,90,0,,0,0,,0,0,0,,,,,,,,,"François Devries Position: FW Born: August 21, 1913 in Antwerpen, Belgium be National Team: Belgium be",Belgium 
2,1,116,0,,0,0,,0,0,0,,,,,,,,,"Johan Devrindt Johannes Devrindt Position: FW-MF 176cm (5-9) Born: April 14, 1945 in Overpelt, Belgium be National Team: Belgium be",Belgium 
193,174,"15,833",9,8,9,0,0,26,0,0,83,22,3,144,49,61,0,0,"Gilles Dewaele Position: DF-MF (FB, right) 180cm, 72kg (5-10½, 159lb) Born: February 13, 1996 (Age: 26-189d) in Knokke-Heist, Belgium be Youth National Team: Belgium be Club: Standard Liège",Belgium 
42,31,"2,644",0,2,0,0,0,8,2,1,24,13,0,34,16,22,,,"Sieben Dewaele Position: MF ▪  Footed: Right 180cm, 76kg (5-10½, 168lb) Born: February 2, 1999 (Age: 23-200d) in Kortrijk, Belgium be Youth National Team: Belgium be Club: Oostende",Belgium 
235,231,"20,740",17,3,17,0,0,35,1,1,120,18,7,3,81,41,0,0,"Sébastien Dewaest Position: DF (CB) ▪  Footed: 87% Right* 179cm, 77kg (5-10, 170lb) Born: May 27, 1991 (Age: 31-086d) in Poperinge, Belgium be Citizenship: Belgium be Club: OH Leuven",Belgium 
3,3,270,0,,0,0,,0,0,0,,,,,,,,,"Nicolas Dewalque Position: DF (CB) 183cm (6-0) Born: September 20, 1945 in Riemst, Belgium be National Team: Belgium be",Belgium 
8,5,410,0,2,0,0,0,0,0,0,4,2,0,7,15,15,,,"Heritier Deyonge Heritier Deyonge Position: DF ▪  Footed: Left Born: January 9, 2002 (Age: 20-224d) in Ottignies-Louvain-la-Neuve, Belgium be Citizenship: Belgium be Club: Heracles Almelo",Belgium 
144,125,"11,120",10,13,6,4,4,21,3,,,,,,,,,,"Didier Dheedene Position: DF (CB-FB, left) 183cm, 82kg (6-0, 181lb) Born: January 22, 1972 in Antwerpen, Belgium be National Team: Belgium be",Belgium 
30,14,"1,327",1,0,1,0,0,8,0,0,,,,,,,,,"Axel Dheur Position: MF Born: September 17, 1993 (Age: 28-338d) in Namur, Belgium be Citizenship: Belgium be Club: UR Namur",Belgium 
1,0,16,0,0,0,0,0,0,0,,,,,,,,,,"Sven Dhoest Position: GK 186cm, 73kg (6-1, 161lb) Born: April 9, 1994 (Age: 28-134d) in Brugge, Belgium be Youth National Team: Belgium be Club: Royal Knokke FC",Belgium 
11,4,342,0,2,0,0,0,0,0,0,,0,0,0,0,0,0,0,"Aaron Dhondt Position: FW ▪  Footed: Right 190cm, 68kg (6-2½, 150lb) Born: December 18, 1995 (Age: 26-246d) in Brugge, Belgium be Citizenship: Belgium be Club: FC Mandel United Izegem-Ingelmunster",Belgium 
11,7,730,1,0,1,0,0,0,0,,,,,,,,,,"Bert Dhondt Position: MF 184cm (6-0) Born: August 26, 1973 in Waregem, Belgium be Citizenship: Belgium be",Belgium 
12,3,411,4,1,4,0,1,0,0,0,,,,,,,,,"Elena Dhont Position: FW Born: March 27, 1998 (Age: 24-147d) National Team: Belgium be Club: Twente",Belgium 
3,0,20,0,0,0,0,0,2,0,,,,,,,,,,"Nicolas Di Giugno Position: FW 177cm (5-9½) Born: July 1, 1988 in Belgium be Citizenship: Belgium be",Belgium 
45,24,"2,404",2,2,2,0,0,9,1,,15,,,,,,,,"Alexandre Di Gregorio Position: MF 175cm (5-8½) Born: February 12, 1980 in Liège, Belgium be Citizenship: Belgium be",Belgium 
146,100,"9,084",11,18,9,2,3,17,1,1,,,,,,,,,"Anthony Di Lallo Position: FW ▪  Footed: Left 168cm, 59kg (5-6, 130lb) Born: September 14, 1988 (Age: 33-341d) in Huy, Belgium be Citizenship: Belgium be Club: Jeunesse Rochefortoise FC",Belgium 
12,1,263,0,0,0,0,0,0,0,,4,,,,,,,,"Moussa Diallo Position: FW Born: November 20, 1990 (Age: 31-274d) in Pikine, Senegal sn Citizenship: Belgium be  Other: Senegal Club: FC Herstal",Belgium 
2,0,6,0,0,0,0,0,0,0,0,,,,,,,,,"Sada Diallo Sada Diallo Position: MF Born: July 22, 2002 (Age: 20-030d) Citizenship: Belgium be Club: RWD Molenbeek",Belgium 
16,11,922,0,0,0,0,0,1,0,0,1,,,,,,,,"Seydina Diarra Seydina Bahnou Diarra Position: MF 174cm (5-8½) Born: April 1, 1994 (Age: 28-142d) in Brussels, Belgium be Citizenship: Belgium be Club: Crossing Schaerbeek",Belgium 
2,1,116,3,0,3,0,0,1,0,0,,,,,,,,,"Sekou Diawara Position: FW ▪  Footed: Left 187cm (6-1½) Born: February 8, 2004 (Age: 18-194d) Citizenship: Belgium be Club: Genk",Belgium 
1,1,90,0,0,0,0,0,0,0,0,,,,,,,,,"Matisse Didden Position: MF ▪  Footed: Right 197cm (6-5½) Born: October 8, 2001 (Age: 20-317d) Citizenship: Belgium be Club: Genk",Belgium 
2,2,180,0,,0,0,,0,0,0,,,,,,,,,"Jan Diddens Jan Philippe Diddens Position: FW Born: September 14, 1906 in Mechelen, Belgium be National Team: Belgium be",Belgium 
9,7,579,0,0,0,0,0,1,0,0,5,1,1,0,11,5,0,0,"Daan Dierckx Daan Dierckx Position: DF ▪  Footed: Right 192cm, 81kg (6-3½, 179lb) Born: February 24, 2003 (Age: 19-178d) in Leuven, Belgium be Citizenship: Belgium be Club: Parma Wages: € 1k Weekly ❌ Expires June 2025. Via Capology.",Belgium 
160,63,"6,859",22,16,18,4,6,10,0,0,21,12,4,40,9,4,0,0,"Tuur Dierckx Position: FW-MF ▪  Footed: Both 171cm, 68kg (5-7, 150lb) Born: May 9, 1995 (Age: 27-104d) in Broechem, Belgium be Youth National Team: Belgium be Club: Westerlo",Belgium 
,,,,,,,,,,,,,,,,,,,"Ibrahim Digberekou Position: DF Born: February 22, 2005 (Age: 17-180d) Youth National Team: Belgium be Club: Mönchengladbach",Belgium 
120,74,"6,601",32,8,26,6,6,10,1,1,76,123,13,9,6,13,1,0,"Landry Dimata Position: FW ▪  Footed: 65% Right* 185cm, 78kg (6-½, 172lb) Born: September 1, 1997 (Age: 24-354d) in Liège, Belgium be Youth National Team: Belgium be Club: Espanyol Wages: € 23k Weekly ❌ Expires June 2024. Via Capology.",Belgium 
16,16,"1,411",0,,0,0,0,6,1,1,,,,,,,,,"Magali Dinon Position: DF Born: November 23, 1996 Citizenship: Belgium be",Belgium 
12,6,566,1,0,1,0,0,0,0,0,1,1,0,4,0,1,0,0,"Babacar Dione Position: FW 167cm, 64kg (5-5½, 141lb) Born: March 22, 1997 (Age: 25-152d) Citizenship: Belgium be Club: Lokomotiv Plovdiv",Belgium 
67,51,"4,626",16,4,16,0,0,13,0,0,,,,,,,,,"Oumar Diouck Position: FW ▪  Footed: Right 178cm, 72kg (5-10, 159lb) Born: November 9, 1994 in Pikine, Senegal sn Youth National Team: Belgium be  Other: Senegal",Belgium 
2,0,98,0,0,0,0,0,0,0,,1,,,,,,,,"Rheda Djellal Position: FW 187cm (6-1½) Born: January 2, 1991 in Etterbeek, Belgium be Citizenship: Belgium be",Belgium 
20,3,471,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Célestin Djim Célestin Djim Ndogo Position: FW ▪  Footed: Right 175cm, 78kg (5-8½, 172lb) Born: May 14, 1995 in Visé, Belgium be Citizenship: Belgium be",Belgium 
3,3,270,0,,0,0,,0,0,0,,,,,,,,,"Jean Dockx Jean-Baptiste Dockx Position: MF 174cm (5-8½) Born: May 24, 1941 in Sint-Katelijne-Waver, Belgium be National Team: Belgium be",Belgium 
80,51,"4,778",8,12,8,0,0,8,2,1,54,113,6,109,20,49,0,0,"Jeremy Doku Position: FW-MF ▪  Footed: 84% Right* 171cm, 59kg (5-7, 130lb) Born: May 27, 2002 (Age: 20-086d) in Antwerpen, Belgium be National Team: Belgium be Club: Rennes Wages: € 16k Weekly ❌ Expires June 2025. Via Capology. Twitter: @JeremyDoku Instagram: @jeremydoku",Belgium 
8,4,340,1,0,1,0,0,0,1,0,8,5,0,0,1,1,,,"Jossue Dolet Jossue Dolet Position: FW Born: July 19, 2002 in Kontich, Belgium be Youth National Team: Belgium be",Belgium 
174,170,"15,166",4,4,4,0,0,26,0,,,,,,,,,,"Olivier Doll Position: DF (CB) 182cm, 82kg (5-11½, 181lb) Born: June 9, 1973 in Belgium be National Team: Belgium be",Belgium 
213,197,"17,608",17,3,17,0,0,24,1,1,72,50,3,77,83,61,0,0,"Joren Dom Position: DF-MF (DM-FB, right) ▪  Footed: Right 173cm, 63kg (5-8, 139lb) Born: November 29, 1989 (Age: 32-265d) in Antwerpen, Belgium be Citizenship: Belgium be Club: OH Leuven",Belgium 
