MP,games_starts,minutes,goals,assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,main_info,country
49,27,"2,556",7,3,7,0,0,1,0,0,,,,,,,,,"Matilde Rogde Matilde Alsaker Rogde Position: DF Born: September 16, 2000 Youth National Team: Norway no",Norway 
4,3,315,0,0,0,0,0,0,0,,,,,,,,,,"Svein Roger Dahlen Position: GK Born: August 1, 1974 Citizenship: Norway no",Norway 
18,4,513,1,0,1,0,0,1,0,,,,,,,,,,"Kim Roger Strand Born: January 11, 1983 Citizenship: Norway no",Norway 
223,198,"17,319",8,1,8,0,0,30,2,1,111,3,0,0,8,3,0,0,"Thomas Rogne Position: DF (CB) ▪  Footed: Right 193cm, 87kg (6-3½, 192lb) Born: June 29, 1990 (Age: 32-055d) in Bærum, Norway no National Team: Norway no Club: Helsingborg",Norway 
32,21,"1,874",2,0,2,0,0,7,0,,,,,,,,,,"Michael Røn Michael Alexander Juhl Røn Position: MF 179cm, 72kg (5-10, 159lb) Born: July 25, 1984 in Århus, Denmark dk Citizenship: Norway no",Norway 
13,4,470,2,1,2,0,0,0,0,0,8,8,8,0,0,0,,,"Ivar Rønning Ivar Sollie Rønning Position: MF 192cm, 82kg (6-3½, 181lb) Born: December 14, 1993 (Age: 28-252d) in Levanger, Norway no Citizenship: Norway no Club: IL Stjørdals-Blink",Norway 
154,92,"8,482",7,12,7,0,0,21,0,0,101,53,13,132,37,46,0,0,"Martin Rønning Ovenstad Position: FW-MF ▪  Footed: Right 182cm, 73kg (5-11½, 161lb) Born: April 18, 1994 (Age: 28-127d) in Drammen, Norway no Youth National Team: Norway no Club: Mjøndalen",Norway 
42,33,"2,919",3,0,3,0,0,2,0,,,,,,,,,,"Thomas Rønning Position: MF Born: July 16, 1985 in Trondheim, Norway no Citizenship: Norway no",Norway 
20,19,"1,537",2,,2,0,0,0,0,0,,,,,,,,,"Trine Rønning Position: DF-MF 164cm (5-4½) Born: June 14, 1982 in Trondheim, Norway no National Team: Norway no",Norway 
121,120,"10,618",0,0,0,0,0,13,0,,,,,,,,,,"Ivar Rønningen Position: GK 190cm, 89kg (6-2½, 196lb) Born: February 13, 1975 in Lunner, Norway no Youth National Team: Norway no",Norway 
32,18,"1,693",2,5,2,0,0,1,0,0,9,0,0,0,0,0,0,0,"Jonas Rønningen Position: MF ▪  Footed: Right 181cm, 82kg (5-11, 181lb) Born: November 27, 1990 in Hjelset, Norway no Citizenship: Norway no",Norway 
31,17,"1,653",3,,3,0,0,4,0,0,,,,,,,,,"Synnøve Rønquist Hafnor Position: DF 162cm (5-3½) Born: January 27, 1998 Citizenship: Norway no",Norway 
1,0,1,0,0,0,0,0,0,0,,,,,,,,,,"Ole-Christian Rørvik Position: GK Born: February 21, 1989 Citizenship: Norway no",Norway 
42,29,"2,564",4,0,4,0,0,0,0,0,,,,,,,,,"Jenny Røsholm Olsen Jenny Kristine Røsholm Olsen Position: FW Born: March 18, 2000 (Age: 22-158d) Youth National Team: Norway no Club: Lyn",Norway 
50,37,"3,190",1,2,1,0,0,7,2,1,30,11,1,7,52,30,,,"Colin Rosler Position: DF Born: April 22, 2000 (Age: 22-123d) in Berlin, Germany de Youth National Team: Norway no  Other: Germany Club: Lillestrøm",Norway 
197,195,"17,596",0,0,0,0,0,6,0,0,5,10,0,0,0,0,0,0,"Sondre Rossbach Sondre Løvseth Rossbach Position: GK ▪  Footed: Right 185cm, 79kg (6-½, 174lb) Born: February 7, 1996 (Age: 26-197d) in Porsgrunn, Norway no Youth National Team: Norway no Club: Odd",Norway 
23,13,975,0,0,0,0,0,1,0,0,,,,,,,,,"Mia Rostad Huse Position: DF Born: April 13, 2001 (Age: 21-132d) Youth National Team: Norway no Club: Røa",Norway 
168,147,"12,969",16,5,16,0,0,30,5,2,110,57,0,10,94,61,0,0,"Sigurd Rosted Position: DF (CB) ▪  Footed: 81% Right* 186cm, 77kg (6-1, 170lb) Born: July 22, 1994 (Age: 28-032d) National Team: Norway no Club: Brøndby",Norway 
28,25,"2,362",0,0,0,0,0,0,0,,,,,,,,,,"Anders Rotevatn Position: GK 194cm, 82kg (6-4, 181lb) Born: February 22, 1978 in Drammen, Norway no Youth National Team: Norway no",Norway 
6,4,450,0,0,0,0,0,0,0,,,,,,,,,,"Marius Røvde Position: GK Born: June 26, 1972 Citizenship: Norway no",Norway 
46,21,"2,031",4,0,4,0,0,0,0,,,,,,,,,,"Ørjan Røyrane Position: MF 172cm, 67kg (5-7½, 148lb) Born: July 10, 1988 in Kvinnherad, Norway no Youth National Team: Norway no",Norway 
189,166,"14,323",22,6,20,2,2,11,0,0,22,,,,,,,,"Petter Rudi Petter Norman Rudi Position: MF 191cm, 84kg (6-3, 185lb) Born: September 17, 1973 in Molde, Norway no National Team: Norway no",Norway 
2,0,32,0,0,0,0,0,0,0,,,,,,,,,,"Joakim Rudolfsen Position: MF (AM) Born: August 25, 1988 Citizenship: Norway no",Norway 
