MP,games_starts,minutes,goals,assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,main_info,country
28,19,"1,404",4,0,4,0,0,4,0,0,39,11,4,23,16,12,,,"Ariel Mbumba Ariel Mbumba Position: MF Born: September 24, 2001 (Age: 20-334d) Citizenship: Congo DR cd Club: Oakland Roots SC",Congo DR 
55,35,"3,240",11,7,11,0,0,3,0,,,,,,,,,,"Mbala Mbuta Biscotte Lakuya Mbala Mbuta Biscotte Position: FW 165cm, 59kg (5-4½, 130lb) Born: April 7, 1985 in Kinshasa, Congo DR cd National Team: Congo DR cd",Congo DR 
110,46,"4,881",5,3,5,0,0,14,0,0,22,,,,,,,,"Andréa Mbuyi-Mutombo Andréa M'Buyi-Mutombo Position: FW-MF ▪  Footed: Left 185cm, 86kg (6-½, 190lb) Born: June 6, 1990 in Brussels, Belgium be National Team: Congo DR cd  Other: Belgium",Congo DR 
37,18,"1,624",8,4,8,0,0,6,1,0,5,6,2,5,4,1,,,"Tresor Mbuyu Position: FW Born: October 16, 1996 (Age: 25-312d) Citizenship: Congo DR cd Club: Charlotte Independence",Congo DR 
192,90,"9,477",32,15,31,1,1,9,0,0,9,0,0,0,0,0,0,0,"Addy-Waku Menga Ardiles-Waku Menga Position: FW 182cm, 68kg (5-11½, 150lb) Born: September 28, 1983 (Age: 38-330d) in Kinshasa, Congo DR cd National Team: Congo DR cd Club: BSV Schwarz-Weiß Rehden",Congo DR 
72,46,"4,174",17,15,17,0,0,7,1,1,50,59,42,152,14,22,,,"Elia Meschak Position: FW ▪  Footed: 87% Right* Born: August 6, 1996 (Age: 26-018d) National Team: Congo DR cd Club: Young Boys",Congo DR 
115,76,"6,698",0,0,0,0,0,23,0,0,84,57,1,9,53,61,0,0,"Omenuke Mfulu Position: DF-MF ▪  Footed: 89% Right* 182cm, 68kg (5-11½, 150lb) Born: March 20, 1994 (Age: 28-157d) in Congo DR cd National Team: Congo DR cd  Other: Congo Club: Las Palmas",Congo DR 
,,,,,,,,,,,,,,,,,,,"Yves Mfumu Position: MF ▪  Footed: Both 186cm (6-1) Born: April 14, 1998 (Age: 24-132d) Citizenship: Congo DR cd Club: SC Weiche Flensburg 08",Congo DR 
25,25,"2,173",0,0,0,0,0,3,1,,,,,,,,,,"Christopher Mfuyi Christopher Nzay Mfuyi Position: DF (CB) 185cm, 81kg (6-½, 179lb) Born: July 3, 1989 (Age: 33-052d) in Genève, Switzerland ch National Team: Congo DR cd  Other: Switzerland Club: Étoile Carouge FC",Congo DR 
3,1,150,0,0,0,0,0,0,0,0,,,,,,,,,"Michée Mika Miché Miché Mika Position: MF Born: September 11, 1996 (Age: 25-347d) National Team: Congo DR cd Club: TP Mazembe",Congo DR 
2,1,115,0,,0,0,0,1,1,0,,,,,,,,,"Mutamba Milambo Albert Milambo Mutamba Position: MF (DM) 180cm, 76kg (5-10½, 168lb) Born: December 1, 1984 in Mbuji-Mayi City, Congo DR cd National Team: Congo DR cd",Congo DR 
116,105,"9,573",3,6,3,0,0,17,2,0,,0,0,0,0,0,0,0,"Cédric Mimbala Cédric Ebewa-Yam Mimbala Position: DF (CB) ▪  Footed: Both 188cm (6-2) Born: August 22, 1986 in Bonn, Germany de Citizenship: Congo DR cd  Other: Germany",Congo DR 
1,0,33,0,1,0,0,0,0,0,,,,,,,,,,"Cédric Mitu Cédric Makekula Muendele Mitu Position: FW Born: January 14, 1995 in Kinshasa, Congo DR cd Citizenship: Congo DR cd",Congo DR 
21,6,695,3,2,3,0,0,2,0,,10,,,,,,,,"Ridge Mobulu Ridge Mickael Mobulu Position: FW-MF 173cm, 77kg (5-8, 170lb) Born: June 29, 1991 in Aigle, Switzerland ch Citizenship: Congo DR cd",Congo DR 
104,89,"7,764",2,1,2,0,0,16,2,1,43,35,2,12,68,34,0,0,"Wilfred Moke Position: DF-MF ▪  Footed: Right 183cm, 76kg (6-0, 168lb) Born: February 12, 1988 in Kinshasa, Congo DR cd National Team: Congo DR cd",Congo DR 
255,167,"15,208",44,14,44,0,1,28,2,0,0,0,0,0,0,0,0,0,"Benjamin Mokulu Benjamin Mokulu Tembe Position: FW ▪  Footed: Left 187cm, 84kg (6-1½, 185lb) Born: October 11, 1989 (Age: 32-317d) in Brussels, Belgium be National Team: Congo DR cd  Other: Belgium Club: FC Swift Hesperange",Congo DR 
49,20,"1,979",5,3,5,0,0,3,0,0,0,0,0,0,0,0,0,0,"Freddy Mombongo-Dues Position: FW ▪  Footed: Both 188cm, 87kg (6-2, 192lb) Born: August 30, 1985 (Age: 36-359d) in Kinshasa, Congo DR cd National Team: Congo DR cd Club: K. Patro Eisden Maasmechelen",Congo DR 
2,1,34,0,0,0,0,0,0,0,0,,,,,,,,,"Kévin Mondeko Kévin Mondeko Zatu Position: DF 172cm (5-7½) Born: September 10, 1995 (Age: 26-348d) National Team: Congo DR cd Club: TP Mazembe",Congo DR 
173,150,"13,463",7,1,1,6,7,18,2,0,134,0,0,0,0,1,0,0,"Cédric Mongongu Cédric Mongongou Position: DF (CB) ▪  Footed: Right 189cm, 86kg (6-2, 190lb) Born: June 22, 1989 in Kinshasa, Congo DR cd National Team: Congo DR cd",Congo DR 
6,5,450,0,0,0,0,0,0,0,0,,,,,,,,,"Anthony Mossi Anthony Mossi Ngawi Position: GK ▪  Footed: Right 189cm, 87kg (6-2, 192lb) Born: May 15, 1994 National Team: Congo DR cd  Other: Switzerland",Congo DR 
101,46,"4,740",2,4,2,0,0,5,0,0,72,33,4,40,42,86,0,0,"Samuel Moutoussamy Position: MF ▪  Footed: 88% Left* 174cm, 60kg (5-8½, 132lb) Born: August 12, 1996 (Age: 26-012d) in Paris, France fr National Team: Congo DR cd  Other: France Club: Nantes Wages: € 4,038 Weekly Expires June 2024. Via Capology.",Congo DR 
59,59,"5,310",0,0,0,0,0,5,0,0,2,17,0,1,1,1,,,"Lionel Mpasi Lionel Mpasi Nzau Position: GK ▪  Footed: Right 182cm, 78kg (5-11½, 172lb) Born: August 1, 1994 (Age: 28-023d) in Meaux, France fr National Team: Congo DR cd  Other: France Club: Rodez AF",Congo DR 
17,15,"1,214",5,0,5,0,0,2,0,0,0,1,0,2,0,0,,,"Trésor Mputu Trésor Mputu Mabi Position: FW-MF (AM) ▪  Footed: Left 174cm, 71kg (5-8½, 157lb) Born: December 10, 1985 (Age: 36-257d) in Kinshasa, Congo DR cd National Team: Congo DR cd  Other: Congo Club: TP Mazembe",Congo DR 
60,34,"3,223",10,2,10,0,1,1,0,0,43,94,16,78,18,21,1,0,"Ndombe Mubele Firmin Ndombe Mubele Position: FW-MF ▪  Footed: 79% Right* 174cm, 67kg (5-8½, 148lb) Born: April 17, 1994 in Congo DR cd National Team: Congo DR cd",Congo DR 
7,0,92,0,0,0,0,0,1,0,,2,,,,,,,,"Henoc Mukendi Henoc John Mukendi Position: FW Born: November 20, 1993 in Lubumbashi, Congo DR cd Citizenship: Congo DR cd",Congo DR 
16,9,928,2,0,2,0,0,3,0,,36,,,,,,,,"Mulumba Mukendi Mulumba Calvin Mukendi Position: FW 193cm (6-3½) Born: May 27, 1985 in Mbuji-Mayi City, Congo DR cd Citizenship: Congo DR cd",Congo DR 
