MP,games_starts,minutes,goals,assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,main_info,country
148,121,"10,807",48,16,45,3,5,14,0,0,125,70,70,28,18,46,0,0,"Daouda Bamba Position: FW ▪  Footed: Right 184cm, 74kg (6-0, 163lb) Born: March 5, 1995 (Age: 27-172d) in Dabou, Côte d'Ivoire ci Citizenship: Côte d'Ivoire ci Club: CSKA Sofia",Côte d'Ivoire 
10,6,528,0,0,0,0,0,3,0,0,15,16,0,1,11,13,,,"Ibrahima Bamba Ibrahima Kader Ariel Bamba Position: MF ▪  Footed: Right 184cm (6-0) Born: April 22, 2002 (Age: 20-124d) Citizenship: Côte d'Ivoire ci  Other: Italy Club: Vitória Guimarães",Côte d'Ivoire 
25,17,"1,517",2,1,2,0,0,3,1,,22,,,,,,,,"Siaka Bamba Position: MF (DM) 175cm (5-8½) Born: August 24, 1989 in Abidjan, Côte d'Ivoire ci Youth National Team: Côte d'Ivoire ci",Côte d'Ivoire 
382,350,"31,444",22,6,22,0,0,89,5,0,393,71,6,5,275,135,0,3,"Sol Bamba Souleymane Bamba Position: DF (CB, left) ▪  Footed: 83% Right* 190cm, 86kg (6-2½, 190lb) Born: January 13, 1985 (Age: 37-223d) in Ivry-sur-Seine, France fr National Team: Côte d'Ivoire ci  Other: France Club: Middlesbrough",Côte d'Ivoire 
4,2,217,0,0,0,0,0,1,0,0,5,12,0,6,1,7,,,"Fodé Bangaly Diakité Position: DF (CB-FB, left) 184cm (6-0) Born: January 26, 1985 in Dabakala, Côte d'Ivoire ci Citizenship: Côte d'Ivoire ci",Côte d'Ivoire 
42,32,"2,717",1,0,1,0,0,6,0,0,,,,,,,,,"Soumahoro Bangaly Position: DF (CB) ▪  Footed: Right 190cm, 83kg (6-2½, 183lb) Born: July 18, 1991 (Age: 31-037d) in Adzopé, Côte d'Ivoire ci Citizenship: Côte d'Ivoire ci Club: Mamelodi Sundowns",Côte d'Ivoire 
5,4,333,0,0,0,0,0,1,0,,4,,,,,,,,"Charles Bantanga Position: MF 176cm, 77kg (5-9, 170lb) Born: February 10, 1994 Citizenship: Côte d'Ivoire ci",Côte d'Ivoire 
1,0,11,0,0,0,0,0,0,0,,0,,,,,,,,"Anderson Banvo Aka Anderson Banvo Amon Position: FW 190cm, 82kg (6-2½, 181lb) Born: February 4, 1994 (Age: 28-201d) in Romainville, France fr Citizenship: Côte d'Ivoire ci  Other: France Club: Les Herbiers VF",Côte d'Ivoire 
340,340,"30,262",1,0,0,1,1,22,3,,0,,,,,,,,"Boubacar Barry Position: GK ▪  Footed: Right 181cm, 68kg (5-11, 150lb) Born: December 30, 1979 in Abidjan, Côte d'Ivoire ci National Team: Côte d'Ivoire ci",Côte d'Ivoire 
65,59,"5,294",6,2,6,0,0,8,0,0,,,,,,,,,"Armand Bazié Position: MF Born: March 20, 1992 Citizenship: Côte d'Ivoire ci",Côte d'Ivoire 
